;;;;
Förnamn och antal bärare för folkbokförda män 31 december 2022;;;;
Förnamn med minst två bärare;;;;
;;;;
Förnamn;Antal bärare;;;
ANGJELOS;4;;;
ANGKHAN;2;;;
ANGLI;3;;;
ANGLO;2;;;
ANGNE;2;;;
ANGO;2;;;
ANGOSOM;59;;;
ANGOSUN;2;;;
ANGREJ;4;;;
ANGRESS;2;;;
ANGRIM;2;;;
ANGRY;7;;;
ANGSHUMAN;3;;;
ANGSUTHORN;2;;;
ANGUEL;3;;;
ANGUELOV;3;;;
ANGUH;2;;;
ANGULA;2;;;
ANGULO;2;;;
ANGUR;15;;;
ANGUS;298;;;
ANGUTINNGUAQ;2;;;
ANGVALL;2;;;
ANGVAR;2;;;
ANGÉL;4;;;
ANGÉLO;2;;;
ANH;535;;;
ANH-KHOA;2;;;
ANH-TUAN;2;;;
ANHAD;3;;;
ANHAR;35;;;
ANHART;3;;;
ANHEL;2;;;
ANHER;4;;;
ANHIMAR;2;;;
ANHUR;24;;;
ANI;6;;;
ANIAN;17;;;
ANIAS;3;;;
ANIAX;2;;;
ANIBAL;107;;;
ANICE;2;;;
ANICET;4;;;
ANICETO;10;;;
ANID;12;;;
ANIEFIOK;2;;;
ANIEKAN;3;;;
ANIEL;8;;;
ANIELLO;2;;;
ANIER;2;;;
ANIETIE;2;;;
ANIF;4;;;
ANIIS;4;;;
ANIK;49;;;
ANIKET;26;;;
ANIKETH;2;;;
ANIKO;4;;;
ANIL;255;;;
ANILBHAI;2;;;
ANILKUMAR;7;;;
ANIM;4;;;
ANIMA;2;;;
ANIMESH;8;;;
ANINDA;2;;;
ANINDO;4;;;
ANINDYA;7;;;
ANION;9;;;
ANIQ;2;;;
ANIQUE;3;;;
ANIR;16;;;
ANIRBAN;20;;;
ANIRUDDH;7;;;
ANIRUDDHA;16;;;
ANIRUDH;40;;;
ANIRUDHA;5;;;
ANIRUT;3;;;
ANIRVED;2;;;
ANIS;266;;;
ANISH;42;;;
ANISMOS;4;;;
ANISS;14;;;
ANISSE;2;;;
ANISUR;20;;;
ANISUZZAMAN;3;;;
ANIT;4;;;
ANITA;5;;;
ANITO;3;;;
ANIVAL;2;;;
ANIVESH;2;;;
ANIZ;2;;;
ANJA;2;;;
ANJALIS;5;;;
ANJAM;4;;;
ANJAN;12;;;
ANJANA;2;;;
ANJANI;2;;;
ANJAY;2;;;
ANJE;6;;;
ANJELO;2;;;
ANJI;2;;;
ANJIE;2;;;
ANJIN;2;;;
ANJLO;2;;;
ANJO;6;;;
ANJON;3;;;
ANJOU;4;;;
ANJUM;10;;;
ANJUR;2;;;
ANKAI;2;;;
ANKAN;3;;;
ANKAR;8;;;
ANKER;220;;;
ANKERSTEN;2;;;
ANKERSTJERNE;2;;;
ANKHBAATAR;3;;;
ANKHBAYAR;20;;;
ANKIDO;44;;;
ANKIT;87;;;
ANKITH;5;;;
ANKJAER;3;;;
ANKO;2;;;
ANKOMAH;2;;;
ANKOV;2;;;
ANKUR;35;;;
ANKUSH;13;;;
ANLAI;2;;;
ANLIL;7;;;
ANLIN;3;;;
ANMAR;125;;;
ANMOL;15;;;
ANN;7;;;
ANNA;41;;;
ANNAM;2;;;
ANNAMALAI;4;;;
ANNAMATS;8;;;
ANNAN;7;;;
ANNAR;11;;;
ANNAS;46;;;
ANNASAHEB;3;;;
ANNASON;2;;;
ANNASS;2;;;
ANNASSON;3;;;
ANNDRÉ;2;;;
ANNE;24;;;
ANNE-MARIE;2;;;
ANNEL;2;;;
ANNELIE;2;;;
ANNER;6;;;
ANNES;17;;;
ANNIAN;4;;;
ANNIE;4;;;
ANNIJAN;3;;;
ANNIKA;31;;;
ANNIS;11;;;
ANNO;6;;;
ANNON;5;;;
ANNOP;9;;;
ANNOR;2;;;
ANNOUR;3;;;
ANNTI;3;;;
ANNTONI;2;;;
ANNU;3;;;
ANO;6;;;
ANOAR;13;;;
ANOCHA;3;;;
ANOINTED;2;;;
ANOIR;5;;;
ANOJAN;2;;;
ANOKIN;3;;;
ANOLD;2;;;
ANON;26;;;
ANONDO;2;;;
ANOOJ;2;;;
ANOOP;37;;;
ANOOR;2;;;
ANOOSH;5;;;
ANOOSHIRVAN;3;;;
ANOR;9;;;
ANORA;2;;;
ANOSH;10;;;
ANOSHEH;2;;;
ANOSHIRAVAN;7;;;
ANOSHIRVAN;2;;;
ANOTHAI;2;;;
ANOUAR;45;;;
ANOUR;7;;;
ANOUSH;7;;;
ANOUSHIRAVAN;2;;;
ANOUSHIRVAN;2;;;
ANOUSONE;2;;;
ANOWAR;10;;;
ANOWARUL;3;;;
ANOWAT;2;;;
ANOYA;2;;;
ANQING;2;;;
ANQUAN;2;;;
ANREP;6;;;
ANRI;7;;;
ANRIJS;8;;;
ANRUI;5;;;
ANS;15;;;
ANSAH;3;;;
ANSAM;2;;;
ANSAR;63;;;
ANSARI;6;;;
ANSE;3;;;
ANSEL;22;;;
ANSELEM;2;;;
ANSELIUS;2;;;
ANSELM;332;;;
ANSELME;4;;;
ANSELMI;57;;;
ANSELMO;29;;;
ANSER;3;;;
ANSGAAR;2;;;
ANSGAR;293;;;
ANSGARIUS;20;;;
ANSGARSSON;2;;;
ANSH;12;;;
ANSHAD;2;;;
ANSHAN;2;;;
ANSHELM;108;;;
ANSHU;4;;;
ANSHUL;12;;;
ANSHUMAN;16;;;
ANSHUR;8;;;
ANSI;4;;;
ANSIN;3;;;
ANSIR;2;;;
ANSIS;16;;;
ANSKAR;6;;;
ANSLEY;2;;;
ANSNES;3;;;
ANSON;6;;;
ANSONG;2;;;
ANSOR;2;;;
ANSOUMANE;5;;;
ANSSELM;2;;;
ANSSI;74;;;
ANSTEEN;2;;;
ANSTEN;6;;;
ANSU;15;;;
ANSUMAN;4;;;
ANSUMANA;18;;;
ANSWER;2;;;
ANT;3;;;
ANTA;15;;;
ANTAL;131;;;
ANTANAS;79;;;
ANTANIOS;9;;;
ANTANIOUS;2;;;
ANTANIUS;2;;;
ANTANJOS;2;;;
ANTANYOS;6;;;
ANTANYOUS;3;;;
ANTAR;32;;;
ANTARES;4;;;
ANTARIS;11;;;
ANTE;814;;;
ANTENEH;24;;;
ANTENOR;9;;;
ANTEO;2;;;
ANTER;9;;;
ANTERI;2;;;
ANTERO;5 089;;;
ANTESON;3;;;
ANTHANY;2;;;
ANTHE;8;;;
ANTHENOR;2;;;
ANTHERO;6;;;
ANTHIMOS;3;;;
ANTHON;526;;;
ANTHONEY;5;;;
ANTHONI;37;;;
ANTHONIE;27;;;
ANTHONIO;37;;;
ANTHONIUS;31;;;
ANTHONNY;2;;;
ANTHONY;3 378;;;
ANTHONYO;3;;;
ANTI;37;;;
ANTIGON;2;;;
ANTIMO;4;;;
ANTIMOS;2;;;
ANTIN;6;;;
ANTINPOIKA;3;;;
ANTINUS;2;;;
ANTION;2;;;
ANTIONE;2;;;
ANTIPAS;2;;;
ANTO;169;;;
ANTOAN;16;;;
ANTOANE;2;;;
ANTOHNY;5;;;
ANTOIN;10;;;
ANTOINE;637;;;
ANTOLIN;3;;;
ANTOLITAS;2;;;
ANTON;38 914;;;
ANTONE;7;;;
ANTONEL;2;;;
ANTONELLO;15;;;
ANTONEO;2;;;
ANTONEY;6;;;
ANTONG;2;;;
ANTONHY;3;;;
ANTONI;869;;;
ANTONIA;3;;;
ANTONIE;41;;;
ANTONIEL;3;;;
ANTONIJ;2;;;
ANTONIJE;7;;;
ANTONIJO;20;;;
ANTONIN;52;;;
ANTONINO;67;;;
ANTONIO;6 019;;;
ANTONIOS;333;;;
ANTONIOUS;14;;;
ANTONIS;53;;;
ANTONIU;10;;;
ANTONIUS;476;;;
ANTONIY;3;;;
ANTONNY;5;;;
ANTONOV;22;;;
ANTONOVICH;8;;;
ANTONS;16;;;
ANTONUOS;3;;;
ANTONY;521;;;
ANTONYO;17;;;
ANTONYOS;3;;;
ANTONYOUS;2;;;
ANTONÍN;7;;;
ANTOON;22;;;
ANTOR;5;;;
ANTOU;4;;;
ANTOUAN;3;;;
ANTOUN;90;;;
ANTOUNIS;2;;;
ANTOV;2;;;
ANTOWAN;8;;;
ANTRANEK;3;;;
ANTRANIG;8;;;
ANTRANIK;47;;;
ANTREA;3;;;
ANTREAS;6;;;
ANTS;95;;;
ANTTE;6;;;
ANTTERO;3;;;
ANTTI;908;;;
ANTTI-JUHANI;2;;;
ANTTO;3;;;
ANTTON;16;;;
ANTTONI;22;;;
ANTTONIO;2;;;
ANTU;13;;;
ANTUAN;8;;;
ANTUN;82;;;
ANTUVAN;2;;;
ANTVAN;5;;;
ANTWAN;63;;;
ANTWERP;2;;;
ANTWI;10;;;
ANTWUAN;2;;;
ANTÓN;9;;;
ANTÓNIO;87;;;
ANTÔNIO;7;;;
ANU;8;;;
ANUAR;51;;;
ANUBHAV;14;;;
ANUCHA;31;;;
ANUCHAA;2;;;
ANUCHAT;3;;;
ANUCHIT;11;;;
ANUDEEP;7;;;
ANUEL;4;;;
ANUGA;2;;;
ANUGRAH;5;;;
ANUJ;26;;;
ANUJAN;2;;;
ANUJIT;2;;;
ANUK;2;;;
ANUKIN;2;;;
ANUKOOL;2;;;
ANUKUL;3;;;
ANUKUN;3;;;
ANUND;148;;;
ANUOLUWAPO;4;;;
ANUP;30;;;
ANUPA;2;;;
ANUPAM;17;;;
ANUPHAN;3;;;
ANUPHAP;3;;;
ANUPHAT;5;;;
ANUPHON;2;;;
ANUPHONG;4;;;
ANUPON;2;;;
ANUPONG;3;;;
ANUR;7;;;
ANURA;24;;;
ANURADHA;9;;;
ANURAG;31;;;
ANURAK;13;;;
ANUROOP;2;;;
ANURUDDHA;7;;;
ANUSAK;2;;;
ANUSH;5;;;
ANUSHA;2;;;
ANUSHKA;3;;;
ANUSON;4;;;
ANUSORN;4;;;
ANUSTUP;2;;;
ANUTOSH;2;;;
ANUWAT;22;;;
ANVAR;64;;;
ANVARBEK;4;;;
ANVARJON;3;;;
ANVAROVICH;3;;;
ANVAY;4;;;
ANVEER;2;;;
ANVER;8;;;
ANVESH;5;;;
ANVIT;3;;;
ANVITH;5;;;
ANWAAR;5;;;
ANWAR;1 050;;;
ANWARALI;2;;;
ANWARUL;7;;;
ANWAYA;2;;;
ANWER;138;;;
ANWIA;7;;;
ANWIYA;5;;;
ANWIYE;2;;;
ANWR;5;;;
ANWYA;2;;;
ANWYL;2;;;
ANXHELO;7;;;
ANXO;2;;;
ANYANG;2;;;
ANYE;4;;;
ANYELO;7;;;
ANYETEI;2;;;
ANYO;2;;;
ANYOU;2;;;
ANZAR;4;;;
ANZELM;3;;;
ANZO;2;;;
ANZOR;23;;;
ANZOUR;3;;;
ANÄS;2;;;
ANÍBAL;2;;;
AO;11;;;
AOAT;3;;;
AODA;9;;;
AODAH;2;;;
AODESHO;3;;;
AODH;2;;;
AODHÁN;4;;;
AODISHO;2;;;
AODY;4;;;
AOGIN;3;;;
AOI;4;;;
AOMAR;7;;;
AOMED;4;;;
AON;4;;;
AONI;4;;;
AOQSTEN;3;;;
AORHAN;2;;;
AOS;35;;;
AOSAMA;2;;;
AOSAMH;6;;;
AOSHANA;5;;;
AOSSAMA;2;;;
AOUDA;3;;;
AOUN;11;;;
AOUNI;5;;;
AOUS;69;;;
AOUSS;3;;;
AOWS;5;;;
AOYANG;2;;;
APARECIDO;6;;;
APARICIO;2;;;
APDIRAHMAN;2;;;
APEL;5;;;
APHICHAI;6;;;
APHICHAT;7;;;
APHICHET;3;;;
APHIDECH;2;;;
APHINAN;4;;;
APHIRAK;7;;;
APHISAK;3;;;
APHISIT;10;;;
APHISITH;2;;;
APHIWAT;12;;;
APHIWIT;4;;;
APHRAM;10;;;
APHREM;4;;;
APICHAD;5;;;
APICHAI;10;;;
APICHART;8;;;
APICHAT;4;;;
APIG;4;;;
APIK;3;;;
APILAK;2;;;
APINAN;6;;;
APINUN;2;;;
APIRAK;8;;;
APIRAT;2;;;
APISAK;2;;;
APISIT;12;;;
APIVAT;3;;;
APIWAT;9;;;
APMUT;7;;;
APO;6;;;
APOLINAR;5;;;
APOLINARIO;2;;;
APOLINARY;3;;;
APOLLINAIRE;3;;;
APOLLO;71;;;
APOLLON;19;;;
APOLLONAS;3;;;
APOLO;5;;;
APOLON;2;;;
APOORV;7;;;
APOORVA;8;;;
APOSTOL;7;;;
APOSTOLE;2;;;
APOSTOLIS;10;;;
APOSTOLOS;180;;;
APPA;3;;;
APPAJI;3;;;
APPALA;3;;;
APPE;7;;;
APPEL;2;;;
APPELBY;2;;;
APPELQVIST;4;;;
APPIAGYEI;2;;;
APPIAH;9;;;
APPLE;2;;;
APPON;2;;;
APPU;2;;;
APRAHAM;3;;;
APRAM;2;;;
APREM;3;;;
APRIM;6;;;
APTI;7;;;
APTIN;2;;;
APTULA;4;;;
APU;3;;;
APURBA;3;;;
APURBO;2;;;
APURV;2;;;
APURVA;5;;;
APUTSIAQ;2;;;
AQA;19;;;
AQBAL;3;;;
AQEEL;91;;;
AQEL;7;;;
AQIB;17;;;
AQIF;4;;;
AQIL;43;;;
AQRAB;2;;;
AQSAD;2;;;
AQUIL;6;;;
AQUILA;8;;;
AQUILES;23;;;
AQUILINO;5;;;
AQUILLA;2;;;
AQUINAS;4;;;
AQUINO;3;;;
AQVIL;2;;;
AR;3;;;
ARA;184;;;
ARAALI;2;;;
ARAAM;3;;;
ARAB;46;;;
ARABI;22;;;
ARABIN;2;;;
ARABINDA;2;;;
ARABO;3;;;
ARABOW;4;;;
ARABU;2;;;
ARABY;3;;;
ARACHCHIGE;23;;;
ARACHCHILAGE;5;;;
ARACHCHILLAGE;2;;;
ARAD;115;;;
ARADHAY;2;;;
ARADHYA;2;;;
ARADOM;12;;;
ARAEYEH;2;;;
ARAF;9;;;
ARAFA;12;;;
ARAFAAT;3;;;
ARAFAD;6;;;
ARAFAT;95;;;
ARAFATH;3;;;
ARAFEH;3;;;
ARAGAY;2;;;
ARAGON;24;;;
ARAGORN;63;;;
ARAGÃO;2;;;
ARAHEM;2;;;
ARAHMAN;4;;;
ARAIA;14;;;
ARAIK;4;;;
ARAIZ;4;;;
ARAK;3;;;
ARAKEL;6;;;
ARAKIL;2;;;
ARAKO;5;;;
ARAL;6;;;
ARALD;8;;;
ARALE;6;;;
ARAM;1 102;;;
ARAMAIS;5;;;
ARAMAYIS;4;;;
ARAMEO;3;;;
ARAMI;2;;;
ARAMIK;2;;;
ARAMIS;69;;;
ARAN;218;;;
ARANDJEL;3;;;
ARANG;2;;;
ARANIT;4;;;
ARANTE;2;;;
ARANYA;2;;;
ARAP;13;;;
ARAQEL;2;;;
ARARAD;3;;;
ARARAT;24;;;
ARARSO;2;;;
ARAS;494;;;
ARAS EYMEN;2;;;
ARASB;2;;;
ARASCH;5;;;
ARASH;816;;;
ARASHK;5;;;
ARASON;2;;;
ARASP;2;;;
ARASS;6;;;
ARASSON;2;;;
ARASTO;4;;;
ARASTOO;7;;;
ARASTOU;5;;;
ARASTU;2;;;
ARASU;2;;;
ARAT;5;;;
ARAUCO;2;;;
ARAUJO;4;;;
ARAV;6;;;
ARAVIND;50;;;
ARAVINDA;14;;;
ARAVINDH;6;;;
ARAVINDHAN;2;;;
ARAVINTHAN;2;;;
ARAY;3;;;
ARAYA;126;;;
ARAYE;10;;;
ARAYIK;6;;;
ARAZ;224;;;
ARAZO;2;;;
ARB;3;;;
ARBAAZ;2;;;
ARBAB;18;;;
ARBAN;11;;;
ARBAZ;5;;;
ARBEE;2;;;
ARBEN;345;;;
ARBENIT;7;;;
ARBER;170;;;
ARBERI;3;;;
ARBERTO;2;;;
ARBEY;3;;;
ARBI;38;;;
ARBIAN;5;;;
ARBIAS;3;;;
ARBIL;2;;;
ARBIN;9;;;
ARBION;7;;;
ARBIOS;3;;;
ARBNOR;95;;;
ARBON;6;;;
ARBOR;2;;;
ARBRESH;3;;;
ARBRI;5;;;
ARBY;2;;;
ARBÉR;3;;;
ARBËR;49;;;
ARCADE;3;;;
ARCADIE;4;;;
ARCADIO;12;;;
ARCADIUS;4;;;
ARCANGEL;2;;;
ARCANGELO;7;;;
ARCELIO;2;;;
ARCENE;2;;;
ARCESIO;4;;;
ARCHAMIDES;2;;;
ARCHAVIR;3;;;
ARCHER;23;;;
ARCHI;3;;;
ARCHIBALD;110;;;
ARCHIE;83;;;
ARCHIL;6;;;
ARCHILI;3;;;
ARCHIM;7;;;
ARCHIMBOLD;6;;;
ARCHIMBOLDUS;2;;;
ARCHIMEDE;2;;;
ARCHIMEDES;9;;;
ARCHISMAN;4;;;
ARCHIT;11;;;
ARCHIVALDO;2;;;
ARCHIVALI;2;;;
ARCILLA;2;;;
ARD;6;;;
ARDA;351;;;
ARDACH;2;;;
ARDAHAN;4;;;
ARDAHL;3;;;
ARDAL;3;;;
ARDALAN;85;;;
ARDALLAN;2;;;
ARDAM;2;;;
ARDAN;12;;;
ARDAS;2;;;
ARDASHER;2;;;
ARDASHIR;12;;;
ARDAVAN;20;;;
ARDAWAN;10;;;
ARDELAN;6;;;
ARDEN;21;;;
ARDENIS;2;;;
ARDENT;5;;;
ARDESHIR;58;;;
ARDHENDU;2;;;
ARDI;57;;;
ARDIAN;235;;;
ARDIF;4;;;
ARDIJAN;35;;;
ARDIL;16;;;
ARDIN;10;;;
ARDION;3;;;
ARDISON;2;;;
ARDIT;132;;;
ARDJAN;2;;;
ARDO;8;;;
ARDOAN;8;;;
ARDON;6;;;
ARDONIS;5;;;
ARDONIT;4;;;
ARDOWAN;5;;;
ARDRIT;2;;;
ARDSHIR;2;;;
ARDUAN;7;;;
ARDUINO;4;;;
ARDWAN;24;;;
ARDY;7;;;
ARE;164;;;
AREAN;7;;;
AREE;12;;;
AREEB;7;;;
AREEF;4;;;
AREEN;7;;;
AREES;2;;;
AREESH;3;;;
AREEZ;2;;;
AREF;386;;;
AREFAINE;16;;;
AREFAYNE;8;;;
AREFE;2;;;
AREFIN;5;;;
AREG;14;;;
AREGA;12;;;
AREGAI;10;;;
AREGAWI;4;;;
AREGAY;27;;;
AREK;22;;;
AREL;20;;;
ARELI;2;;;
AREM;2;;;
AREMU;3;;;
AREN;59;;;
ARENC;2;;;
AREND;38;;;
ARENDT;58;;;
ARENS;4;;;
ARENT;59;;;
ARENTH;2;;;
ARENTS;2;;;
AREON;2;;;
ARES;99;;;
ARESH;8;;;
ARESKI;2;;;
ARESKOUG;5;;;
ARETAS;2;;;
ARETINO;2;;;
AREY;6;;;
AREYS;6;;;
AREZ;74;;;
AREZKI;8;;;
ARFA;8;;;
ARFAN;35;;;
ARFAT;9;;;
ARFEEN;2;;;
ARFIN;2;;;
ARFS;17;;;
ARFVID;2;;;
ARFWID;4;;;
ARGAN;2;;;
ARGEMIRO;3;;;
ARGENIS;4;;;
ARGENT;5;;;
ARGENTINO;6;;;
ARGENTO;4;;;
ARGEO;2;;;
ARGES;2;;;
ARGESH;4;;;
ARGETIM;3;;;
ARGHA;2;;;
ARGHAD;2;;;
ARGHIL;2;;;
ARGHWAN;2;;;
ARGHYA;3;;;
ARGI;2;;;
ARGIMIRO;3;;;
ARGIR;2;;;
ARGIRIOS;7;;;
ARGIRIS;2;;;
ARGISHTI;3;;;
ARGJEND;26;;;
ARGJENT;12;;;
ARGO;14;;;
ARGON;2;;;
ARGOS;2;;;
ARGTIM;4;;;
ARGUN;2;;;
ARGUS;6;;;
ARGYLE;3;;;
ARGYRIOS;17;;;
ARGYRIS;3;;;
ARGZON;4;;;
ARHA;2;;;
ARHAAM;3;;;
ARHAAN;9;;;
ARHAM;131;;;
ARHAN;13;;;
ARHAT;3;;;
ARHILD;4;;;
ARHIN;2;;;
ARHIP;3;;;
ARHO;2;;;
ARI;1 823;;;
ARI PEKKA;2;;;
ARI-HEIKKI;2;;;
ARI-JUHA;2;;;
ARI-JUKKA;2;;;
ARI-MATTI;8;;;
ARI-PEKKA;45;;;
ARIA;221;;;
ARIALDO;3;;;
ARIAMEHR;2;;;
ARIAN;1 025;;;
ARIANA;3;;;
ARIANE;3;;;
ARIANIT;70;;;
ARIANN;2;;;
ARIANO;3;;;
ARIANT;2;;;
ARIAS;11;;;
ARIAZ;4;;;
ARIB;10;;;
ARIBERT;11;;;
ARIBI;2;;;
ARIC;4;;;
ARICHA;3;;;
ARID;4;;;
ARIDANE;2;;;
ARIDO;4;;;
ARIDON;3;;;
ARIE;66;;;
ARIEAN;2;;;
ARIEF;6;;;
ARIEH;3;;;
ARIEL;397;;;
ARIEN;22;;;
ARIES;7;;;
ARIF;539;;;
ARIFF;3;;;
ARIFI;2;;;
ARIFIN;6;;;
ARIFOV;3;;;
ARIFUL;25;;;
ARIFULLAH;4;;;
ARIFUR;19;;;
ARIGBUKH;2;;;
ARIGON;6;;;
ARIGUN;3;;;
ARIGUUNBUUVEI;2;;;
ARIHANT;4;;;
ARIJ;2;;;
ARIJA;2;;;
ARIJAN;44;;;
ARIJANIT;8;;;
ARIJEET;3;;;
ARIJIT;15;;;
ARIJON;23;;;
ARIJOUTSI;3;;;
ARIJS;5;;;
ARIJUS;11;;;
ARIK;19;;;
ARIKAN;2;;;
ARIKI;4;;;
ARIL;20;;;
ARILD;596;;;
ARIM;4;;;
ARIMO;19;;;
ARIN;170;;;
ARINBJÖRN;4;;;
ARINDAM;11;;;
ARINJAY;2;;;
ARINPOIKA;4;;;
ARINZE;21;;;
ARINZECHUKWU;2;;;
ARIO;116;;;
ARIOBARZAN;2;;;
ARIOL;5;;;
ARION;114;;;
ARIOS;9;;;
ARIOSTO;3;;;
ARIOUS;2;;;
ARIQ;2;;;
ARIS;143;;;
ARISH;24;;;
ARISTARCHOS;2;;;
ARISTARKUS;7;;;
ARISTEIDIS;25;;;
ARISTIDE;17;;;
ARISTIDES;40;;;
ARISTIDIS;39;;;
ARISTO;7;;;
ARISTOFANIS;2;;;
ARISTOMENIS;5;;;
ARISTON;2;;;
ARISTOS;3;;;
ARISTOTE;8;;;
ARISTOTEL;2;;;
ARISTOTELES;26;;;
ARISTOTELIS;38;;;
ARIT;8;;;
ARITON;3;;;
ARITRA;6;;;
ARITRO;2;;;
ARITZ;11;;;
ARIUNBAYAR;3;;;
ARIUNBOLD;14;;;
ARIUS;16;;;
ARIV;4;;;
ARIVAN;11;;;
ARIVAZHAGAN;2;;;
ARIWAN;4;;;
ARIY;2;;;
ARIYA;23;;;
ARIYAN;58;;;
ARIYARATNA;2;;;
ARIYEN;3;;;
ARIYO;5;;;
ARIZ;14;;;
ARIZKI;2;;;
ARIZONA;4;;;
ARIÁN;2;;;
ARIÉL;2;;;
ARJA;7;;;
ARJAFER;2;;;
ARJAN;106;;;
ARJANG;11;;;
ARJANIT;27;;;
ARJAY;4;;;
ARJE;3;;;
ARJEL;4;;;
ARJEN;33;;;
ARJIN;12;;;
ARJO;8;;;
ARJOHN;2;;;
ARJOL;4;;;
ARJON;14;;;
ARJUMAN;4;;;
ARJUMAND;2;;;
ARJUN;154;;;
ARJUNA;33;;;
ARK;3;;;
ARKA;3;;;
ARKADI;14;;;
ARKADIEVICH;3;;;
ARKADII;4;;;
ARKADIJ;7;;;
ARKADIJS;2;;;
ARKADIJUS;2;;;
ARKADIUS;14;;;
ARKADIUSZ;595;;;
ARKADIY;3;;;
ARKADY;9;;;
ARKAM;4;;;
ARKAN;265;;;
ARKEBE;4;;;
ARKEL;2;;;
ARKEN;4;;;
ARKHOM;5;;;
ARKIELD;3;;;
ARKIMEDES;11;;;
ARKIN;8;;;
ARKO;3;;;
ARKOI;2;;;
ARKOM;4;;;
ARKTANDER;2;;;
ARLAK;2;;;
ARLAN;4;;;
ARLAND;5;;;
ARLANDAS;2;;;
ARLANDO;2;;;
ARLE;30;;;
ARLEN;8;;;
ARLES;4;;;
ARLEX;2;;;
ARLEY;8;;;
ARLI;4;;;
ARLIE;7;;;
ARLIN;8;;;
ARLIND;137;;;
ARLINDO;10;;;
ARLINGTON;4;;;
ARLO;48;;;
ARLON;2;;;
ARLY;22;;;
ARMAAN;31;;;
ARMAGAN;4;;;
ARMAGHAN;4;;;
ARMAH;3;;;
ARMAN;867;;;
ARMANC;5;;;
ARMANCH;3;;;
ARMAND;329;;;
ARMANDAS;39;;;
ARMANDO;657;;;
ARMANDOS;2;;;
ARMANDS;30;;;
ARMANDUS;3;;;
ARMANI;49;;;
ARMANJ;9;;;
ARMANN;11;;;
ARMANO;4;;;
ARMANT;2;;;
ARMANTO;3;;;
ARMANYOUS;2;;;
ARMAS;919;;;
ARMASH;2;;;
ARMEEN;3;;;
ARMEL;33;;;
ARMEN;129;;;
ARMENAK;8;;;
ARMEND;176;;;
ARMENGOL;2;;;
ARMENT;5;;;
ARMFELT;8;;;
ARMGHAN;3;;;
ARMI;2;;;
ARMIA;22;;;
ARMIAS;4;;;
ARMICHE;2;;;
ARMID;3;;;
ARMIK;5;;;
ARMIL;2;;;
ARMIN;1 274;;;
ARMINAS;20;;;
ARMINDER;2;;;
ARMINDO;5;;;
ARMINIUS;5;;;
ARMINS;5;;;
ARMINSSON;3;;;
ARMIR;8;;;
ARMIS;4;;;
ARMISTEAD;3;;;
ARMITAGE;3;;;
ARMIYAS;2;;;
ARMO;6;;;
ARMON;3;;;
ARMOND;7;;;
ARMSTRONG;21;;;
ARMTIN;2;;;
ARMY;2;;;
ARMÁN;2;;;
ARN;227;;;
ARN-STEIN;2;;;
ARNA;2;;;
ARNAB;14;;;
ARNAD;5;;;
ARNALD;3;;;
ARNALDO;71;;;
ARNALDUR;6;;;
ARNAN;4;;;
ARNANDO;2;;;
ARNAR;68;;;
ARNAS;60;;;
ARNAU;15;;;
ARNAUD;107;;;
ARNAULD;5;;;
ARNAULT;2;;;
ARNAV;45;;;
ARNBIORN;2;;;
ARNBJÖRN;14;;;
ARND;11;;;
ARNDT;59;;;
ARNE;52 983;;;
ARNE.;2;;;
ARNEL;88;;;
ARNELL;2;;;
ARNER;4;;;
ARNES;42;;;
ARNESEN;2;;;
ARNESON;30;;;
ARNESSON;31;;;
ARNEST;5;;;
ARNESÖNN;2;;;
ARNFINN;60;;;
ARNFRID;4;;;
ARNGRIM;9;;;
ARNHOLD;10;;;
ARNI;49;;;
ARNICK;2;;;
ARNIE;6;;;
ARNILD;3;;;
ARNILDO;2;;;
ARNIM;7;;;
ARNIS;42;;;
ARNIT;5;;;
ARNLJOT;21;;;
ARNLJOTH;2;;;
ARNLJÓTUR;2;;;
ARNO;249;;;
ARNOB;3;;;
ARNOL;4;;;
ARNOLD;4 569;;;
ARNOLDAS;21;;;
ARNOLDH;3;;;
ARNOLDI;2;;;
ARNOLDO;36;;;
ARNOLDS;12;;;
ARNOLDSSON;5;;;
ARNOLDUS;29;;;
ARNOLF;4;;;
ARNOLIS;2;;;
ARNON;21;;;
ARNOR;8;;;
ARNOST;9;;;
ARNOUD;11;;;
ARNOULD;2;;;
ARNOUT;4;;;
ARNOVIS;2;;;
ARNSTEIN;18;;;
ARNT;107;;;
ARNTH;10;;;
ARNTHOR;4;;;
ARNTHÓR;4;;;
ARNTIT;2;;;
ARNULF;52;;;
ARNULFO;21;;;
ARNUPHAP;2;;;
ARNVALD;2;;;
ARNVID;6;;;
ARNY;2;;;
ARNÉ;2;;;
ARNÓR;7;;;
ARO;81;;;
AROA;3;;;
AROB;4;;;
AROKA;2;;;
AROLD;6;;;
AROLDO;8;;;
AROM;2;;;
ARON;5 979;;;
ARONA;10;;;
ARONAS;24;;;
ARONI;3;;;
ARONS;12;;;
ARONSSON;6;;;
AROON;10;;;
AROS;28;;;
AROSENIUS;2;;;
AROSH;3;;;
AROSHA;3;;;
AROSIN;3;;;
AROUN;3;;;
AROUNA;3;;;
AROUSH;3;;;
AROZ;10;;;
ARP;3;;;
ARPAD;124;;;
ARPAN;11;;;
ARPAT;2;;;
ARPI;5;;;
ARPIA;2;;;
ARPIT;8;;;
